Time_Index,Coal-new,NG Combustion Turbine (F-Frame),NG 2-on-1 Combined Cycle (H-Frame) 95% CCS,NG 2-on-1 Combined Cycle (F-Frame),RICE,HTGR,Microreactor,PBR-HTGR,iPWR_Pack,Land-Based Wind - Class 1 - Technology 1,Utility PV - Class 1,Utility-Scale Battery Storage - 10Hr
365,1,1,1,1,1,1,1,1,1,0.575193265660133,0.0,1
366,1,1,1,1,1,1,1,1,1,0.5446629875188004,0.0,1
367,1,1,1,1,1,1,1,1,1,0.5051804229325025,0.0020621109268801,1
368,1,1,1,1,1,1,1,1,1,0.4656952841769912,0.112095723898357,1
369,1,1,1,1,1,1,1,1,1,0.4615194502041835,0.0954301987955037,1
370,1,1,1,1,1,1,1,1,1,0.4271271717684154,0.156176602780637,1
371,1,1,1,1,1,1,1,1,1,0.390769626847277,0.2935216837932529,1
372,1,1,1,1,1,1,1,1,1,0.3481690033445306,0.4562953153794743,1
373,1,1,1,1,1,1,1,1,1,0.3147635838046863,0.4595252759702158,1
374,1,1,1,1,1,1,1,1,1,0.2832859945980389,0.4725749194597934,1
375,1,1,1,1,1,1,1,1,1,0.2489372215937814,0.4522775655855079,1
376,1,1,1,1,1,1,1,1,1,0.2226209701341369,0.3713294761433334,1
377,1,1,1,1,1,1,1,1,1,0.2136660330685462,0.1154446942642853,1
378,1,1,1,1,1,1,1,1,1,0.2095969963158644,3.4568788228893117e-06,1
379,1,1,1,1,1,1,1,1,1,0.1911229456061361,0.0,1
380,1,1,1,1,1,1,1,1,1,0.1886146575352184,0.0,1
381,1,1,1,1,1,1,1,1,1,0.1838922834099651,0.0,1
382,1,1,1,1,1,1,1,1,1,0.1827692195757073,0.0,1
383,1,1,1,1,1,1,1,1,1,0.1714942422287442,0.0,1
384,1,1,1,1,1,1,1,1,1,0.1762549356459452,0.0,1
385,1,1,1,1,1,1,1,1,1,0.1805441554194929,0.0,1
386,1,1,1,1,1,1,1,1,1,0.190229309983074,0.0,1
387,1,1,1,1,1,1,1,1,1,0.201050627395318,0.0,1
388,1,1,1,1,1,1,1,1,1,0.2147611359729868,0.0,1
389,1,1,1,1,1,1,1,1,1,0.2172224955260131,0.0,1
390,1,1,1,1,1,1,1,1,1,0.2216891315526708,0.0,1
391,1,1,1,1,1,1,1,1,1,0.2236081774592232,0.0398066635045085,1
392,1,1,1,1,1,1,1,1,1,0.2204410456409614,0.4063512372569792,1
393,1,1,1,1,1,1,1,1,1,0.179553880804737,0.5017234850639286,1
394,1,1,1,1,1,1,1,1,1,0.1528422960149545,0.600716465829484,1
395,1,1,1,1,1,1,1,1,1,0.14196081049263,0.7574166795487894,1
396,1,1,1,1,1,1,1,1,1,0.1344496648887675,0.7811372646519255,1
397,1,1,1,1,1,1,1,1,1,0.1236792352552834,0.7739746804843776,1
398,1,1,1,1,1,1,1,1,1,0.106333479262773,0.8056528567292197,1
399,1,1,1,1,1,1,1,1,1,0.0938358352977285,0.5938870890593815,1
400,1,1,1,1,1,1,1,1,1,0.0926521151428943,0.3512873468973719,1
401,1,1,1,1,1,1,1,1,1,0.1258343505138482,0.0909673592088589,1
402,1,1,1,1,1,1,1,1,1,0.2089039532319559,7.045119041048417e-05,1
403,1,1,1,1,1,1,1,1,1,0.3052662017037937,0.0,1
404,1,1,1,1,1,1,1,1,1,0.3915869869104236,0.0,1
405,1,1,1,1,1,1,1,1,1,0.4602892869313089,0.0,1
406,1,1,1,1,1,1,1,1,1,0.5033875506737101,0.0,1
407,1,1,1,1,1,1,1,1,1,0.5173967009239568,0.0,1
408,1,1,1,1,1,1,1,1,1,0.5136942240101541,0.0,1
409,1,1,1,1,1,1,1,1,1,0.5019890192530085,0.0,1
410,1,1,1,1,1,1,1,1,1,0.4765965260102984,0.0,1
411,1,1,1,1,1,1,1,1,1,0.4532275613140944,0.0,1
412,1,1,1,1,1,1,1,1,1,0.4459691088011013,0.0,1
413,1,1,1,1,1,1,1,1,1,0.4364874527122498,0.0,1
414,1,1,1,1,1,1,1,1,1,0.425779767480697,0.0,1
415,1,1,1,1,1,1,1,1,1,0.405986855400831,0.0170167342607851,1
416,1,1,1,1,1,1,1,1,1,0.3815825210800188,0.2531297344068016,1
417,1,1,1,1,1,1,1,1,1,0.2696040443094503,0.508780009564523,1
418,1,1,1,1,1,1,1,1,1,0.2087630939670814,0.5717839936895767,1
419,1,1,1,1,1,1,1,1,1,0.1914452810568296,0.5618093507561213,1
420,1,1,1,1,1,1,1,1,1,0.1915407116271654,0.5652112045182984,1
421,1,1,1,1,1,1,1,1,1,0.1899558175969987,0.5674436383614171,1
422,1,1,1,1,1,1,1,1,1,0.178231908673314,0.5707537460475045,1
423,1,1,1,1,1,1,1,1,1,0.1698791863338007,0.5987020238532136,1
424,1,1,1,1,1,1,1,1,1,0.1780136306595026,0.4480208395819618,1
425,1,1,1,1,1,1,1,1,1,0.2609398336397323,0.135236601753775,1
426,1,1,1,1,1,1,1,1,1,0.4203014691683006,0.000421376244116,1
427,1,1,1,1,1,1,1,1,1,0.550478827530141,0.0,1
428,1,1,1,1,1,1,1,1,1,0.6252034573900386,0.0,1
429,1,1,1,1,1,1,1,1,1,0.6678861368366701,0.0,1
430,1,1,1,1,1,1,1,1,1,0.6840414275939848,0.0,1
431,1,1,1,1,1,1,1,1,1,0.6845045402829407,0.0,1
432,1,1,1,1,1,1,1,1,1,0.6691116323759199,0.0,1
433,1,1,1,1,1,1,1,1,1,0.6563128769437376,0.0,1
434,1,1,1,1,1,1,1,1,1,0.6394912031655947,0.0,1
435,1,1,1,1,1,1,1,1,1,0.6368274244972301,0.0,1
436,1,1,1,1,1,1,1,1,1,0.643842284698069,0.0,1
437,1,1,1,1,1,1,1,1,1,0.6481534004363108,0.0,1
438,1,1,1,1,1,1,1,1,1,0.6504041608931579,0.0,1
439,1,1,1,1,1,1,1,1,1,0.6495969420768498,0.0194930130712403,1
440,1,1,1,1,1,1,1,1,1,0.635020096941878,0.1879562823981115,1
441,1,1,1,1,1,1,1,1,1,0.548745311064365,0.3762817842288059,1
442,1,1,1,1,1,1,1,1,1,0.4420436585485342,0.5084702405096758,1
443,1,1,1,1,1,1,1,1,1,0.4188956472572223,0.5403821326187895,1
444,1,1,1,1,1,1,1,1,1,0.4397234339457632,0.4698791100873164,1
445,1,1,1,1,1,1,1,1,1,0.4710490924990625,0.4949000065613095,1
446,1,1,1,1,1,1,1,1,1,0.4790224365160753,0.5451784120459724,1
447,1,1,1,1,1,1,1,1,1,0.474144234038769,0.5527384475273357,1
448,1,1,1,1,1,1,1,1,1,0.4717622180031982,0.4396800484294688,1
449,1,1,1,1,1,1,1,1,1,0.5829249466767653,0.1026928147295658,1
450,1,1,1,1,1,1,1,1,1,0.6647457622439373,0.000519534318292,1
451,1,1,1,1,1,1,1,1,1,0.6835360251709172,0.0,1
452,1,1,1,1,1,1,1,1,1,0.6765040182763608,0.0,1
453,1,1,1,1,1,1,1,1,1,0.6828293237059764,0.0,1
454,1,1,1,1,1,1,1,1,1,0.6811796308781612,0.0,1
455,1,1,1,1,1,1,1,1,1,0.678418822363268,0.0,1
456,1,1,1,1,1,1,1,1,1,0.6731601174693205,0.0,1
457,1,1,1,1,1,1,1,1,1,0.672547535667898,0.0,1
458,1,1,1,1,1,1,1,1,1,0.671822722841293,0.0,1
459,1,1,1,1,1,1,1,1,1,0.6704481105249622,0.0,1
460,1,1,1,1,1,1,1,1,1,0.6580511911999858,0.0,1
461,1,1,1,1,1,1,1,1,1,0.6441098304811833,0.0,1
462,1,1,1,1,1,1,1,1,1,0.6364756603558079,0.0,1
463,1,1,1,1,1,1,1,1,1,0.6337463999387855,0.0280668394669743,1
464,1,1,1,1,1,1,1,1,1,0.6217036178921268,0.2563368621848853,1
465,1,1,1,1,1,1,1,1,1,0.5522669953520087,0.3680119070403719,1
466,1,1,1,1,1,1,1,1,1,0.4303149642745256,0.4436497306434845,1
467,1,1,1,1,1,1,1,1,1,0.3548810472890644,0.5332347120501982,1
468,1,1,1,1,1,1,1,1,1,0.363326545816328,0.5527739983892316,1
469,1,1,1,1,1,1,1,1,1,0.3904838932907984,0.553690314923238,1
470,1,1,1,1,1,1,1,1,1,0.403338190953506,0.6038580174485092,1
471,1,1,1,1,1,1,1,1,1,0.3959392940956445,0.6325190840785179,1
472,1,1,1,1,1,1,1,1,1,0.407765801446553,0.5993578410099263,1
473,1,1,1,1,1,1,1,1,1,0.5274261772283144,0.193360052968356,1
474,1,1,1,1,1,1,1,1,1,0.6740336387676896,0.000994509468557,1
475,1,1,1,1,1,1,1,1,1,0.7435625549667153,0.0,1
476,1,1,1,1,1,1,1,1,1,0.7655343326544206,0.0,1
477,1,1,1,1,1,1,1,1,1,0.783212985168311,0.0,1
478,1,1,1,1,1,1,1,1,1,0.7958141518281159,0.0,1
479,1,1,1,1,1,1,1,1,1,0.8035244195007829,0.0,1
480,1,1,1,1,1,1,1,1,1,0.8115240943304916,0.0,1
481,1,1,1,1,1,1,1,1,1,0.838061589662769,0.0,1
482,1,1,1,1,1,1,1,1,1,0.8466775132435869,0.0,1
483,1,1,1,1,1,1,1,1,1,0.8330952978563292,0.0,1
484,1,1,1,1,1,1,1,1,1,0.805940859371938,0.0,1
485,1,1,1,1,1,1,1,1,1,0.8029493736915195,0.0,1
486,1,1,1,1,1,1,1,1,1,0.8106983599479004,0.0,1
487,1,1,1,1,1,1,1,1,1,0.8090619685144889,0.0156074788416943,1
488,1,1,1,1,1,1,1,1,1,0.8026158570309895,0.1965719131495321,1
489,1,1,1,1,1,1,1,1,1,0.7795329840929933,0.3839000943650075,1
490,1,1,1,1,1,1,1,1,1,0.7419311801383002,0.4701640589442639,1
491,1,1,1,1,1,1,1,1,1,0.7587127311004785,0.4773797305279275,1
492,1,1,1,1,1,1,1,1,1,0.7931795403341039,0.4586405771382003,1
493,1,1,1,1,1,1,1,1,1,0.8538822904525337,0.5316662788842428,1
494,1,1,1,1,1,1,1,1,1,0.8708887934183004,0.4826143399492831,1
495,1,1,1,1,1,1,1,1,1,0.8694091876751125,0.4310851255985067,1
496,1,1,1,1,1,1,1,1,1,0.861574086918856,0.3712163294266791,1
497,1,1,1,1,1,1,1,1,1,0.8616628965196832,0.1315854105559419,1
498,1,1,1,1,1,1,1,1,1,0.8572206551015918,0.0011026060693487,1
499,1,1,1,1,1,1,1,1,1,0.8598269861447139,0.0,1
500,1,1,1,1,1,1,1,1,1,0.8728349789672492,0.0,1
501,1,1,1,1,1,1,1,1,1,0.8754482980439946,0.0,1
502,1,1,1,1,1,1,1,1,1,0.869568358637629,0.0,1
503,1,1,1,1,1,1,1,1,1,0.8512924088334504,0.0,1
504,1,1,1,1,1,1,1,1,1,0.8063173254870213,0.0,1
505,1,1,1,1,1,1,1,1,1,0.7723208440072595,0.0,1
506,1,1,1,1,1,1,1,1,1,0.7288014127600457,0.0,1
507,1,1,1,1,1,1,1,1,1,0.7055568704015526,0.0,1
508,1,1,1,1,1,1,1,1,1,0.6850225552761394,0.0,1
509,1,1,1,1,1,1,1,1,1,0.671158946976001,0.0,1
510,1,1,1,1,1,1,1,1,1,0.6631211328362363,0.0,1
511,1,1,1,1,1,1,1,1,1,0.6751676007021736,0.0289913051446917,1
512,1,1,1,1,1,1,1,1,1,0.6174696776183055,0.3954618050897944,1
513,1,1,1,1,1,1,1,1,1,0.5053146778509194,0.8321414031156079,1
514,1,1,1,1,1,1,1,1,1,0.5004929289861408,0.8785556386500453,1
515,1,1,1,1,1,1,1,1,1,0.5629113777423941,0.8481024602935369,1
516,1,1,1,1,1,1,1,1,1,0.5962204244374454,0.8225477568167869,1
517,1,1,1,1,1,1,1,1,1,0.5530625349161051,0.8353842691952394,1
518,1,1,1,1,1,1,1,1,1,0.5154383139972011,0.8697281080765231,1
519,1,1,1,1,1,1,1,1,1,0.4530995622833104,0.8836480661332851,1
520,1,1,1,1,1,1,1,1,1,0.3475205242807421,0.6946182320281523,1
521,1,1,1,1,1,1,1,1,1,0.2682103432922422,0.2228839262728602,1
522,1,1,1,1,1,1,1,1,1,0.2340128360573407,0.0015094115692263,1
523,1,1,1,1,1,1,1,1,1,0.1907470186136682,0.0,1
524,1,1,1,1,1,1,1,1,1,0.1564369156665181,0.0,1
525,1,1,1,1,1,1,1,1,1,0.1358351227432474,0.0,1
526,1,1,1,1,1,1,1,1,1,0.1234190983947743,0.0,1
527,1,1,1,1,1,1,1,1,1,0.1065243013364353,0.0,1
528,1,1,1,1,1,1,1,1,1,0.0834822626104321,0.0,1
529,1,1,1,1,1,1,1,1,1,0.0745052397505472,0.0,1
530,1,1,1,1,1,1,1,1,1,0.066363478929467,0.0,1
531,1,1,1,1,1,1,1,1,1,0.0588344952213766,0.0,1
532,1,1,1,1,1,1,1,1,1,0.0527821076505793,0.0,1
533,1,1,1,1,1,1,1,1,1,0.0463433543846643,0.0,1
534,1,1,1,1,1,1,1,1,1,0.0442060277977628,0.0,1
535,1,1,1,1,1,1,1,1,1,0.0440588360304237,0.0221399173388472,1
536,1,1,1,1,1,1,1,1,1,0.0415888684174885,0.3575545961209451,1
537,1,1,1,1,1,1,1,1,1,0.0280005262609391,0.7756085423158953,1
538,1,1,1,1,1,1,1,1,1,0.0156062396016914,0.8374691768936147,1
539,1,1,1,1,1,1,1,1,1,0.022725158850154,0.8086088284973215,1
540,1,1,1,1,1,1,1,1,1,0.0300287098172355,0.7984995218890764,1
541,1,1,1,1,1,1,1,1,1,0.0320625383301754,0.7879214344733193,1
542,1,1,1,1,1,1,1,1,1,0.0358344911534968,0.8037221998931748,1
543,1,1,1,1,1,1,1,1,1,0.0348191877804201,0.7953323114589557,1
544,1,1,1,1,1,1,1,1,1,0.0351672270668271,0.6127271774852562,1
545,1,1,1,1,1,1,1,1,1,0.0466262213797975,0.1930839448869491,1
546,1,1,1,1,1,1,1,1,1,0.0807373177956964,0.0016179921330533,1
547,1,1,1,1,1,1,1,1,1,0.1007665437565513,0.0,1
548,1,1,1,1,1,1,1,1,1,0.1146037397560394,0.0,1
549,1,1,1,1,1,1,1,1,1,0.129365397034412,0.0,1
550,1,1,1,1,1,1,1,1,1,0.1516637526029191,0.0,1
551,1,1,1,1,1,1,1,1,1,0.1478325528668674,0.0,1
552,1,1,1,1,1,1,1,1,1,0.1465416211370916,0.0,1
553,1,1,1,1,1,1,1,1,1,0.1339755415976596,0.0,1
554,1,1,1,1,1,1,1,1,1,0.1196533893106985,0.0,1
555,1,1,1,1,1,1,1,1,1,0.1074794517977477,0.0,1
556,1,1,1,1,1,1,1,1,1,0.1002407595879233,0.0,1
557,1,1,1,1,1,1,1,1,1,0.1036771664534037,0.0,1
558,1,1,1,1,1,1,1,1,1,0.107741660945248,0.0,1
559,1,1,1,1,1,1,1,1,1,0.1095847201224429,0.0331063754879148,1
560,1,1,1,1,1,1,1,1,1,0.1199260723564639,0.4210975191134004,1
561,1,1,1,1,1,1,1,1,1,0.1049587250897699,0.814541813990904,1
562,1,1,1,1,1,1,1,1,1,0.0800637944263532,0.8769221666776393,1
563,1,1,1,1,1,1,1,1,1,0.1059841118189064,0.8503461718197176,1
564,1,1,1,1,1,1,1,1,1,0.140600432319512,0.8275073365748962,1
565,1,1,1,1,1,1,1,1,1,0.1833738968811312,0.8366027984950999,1
566,1,1,1,1,1,1,1,1,1,0.2075890057334059,0.8611853847559491,1
567,1,1,1,1,1,1,1,1,1,0.2159823287373366,0.8740154631147169,1
568,1,1,1,1,1,1,1,1,1,0.2088021898655125,0.7047241140217769,1
569,1,1,1,1,1,1,1,1,1,0.2459011985925271,0.2357568434262938,1
570,1,1,1,1,1,1,1,1,1,0.3397037423983797,0.00188662618638,1
571,1,1,1,1,1,1,1,1,1,0.4607910636498794,0.0,1
572,1,1,1,1,1,1,1,1,1,0.5659101147169087,0.0,1
573,1,1,1,1,1,1,1,1,1,0.6621275833066178,0.0,1
574,1,1,1,1,1,1,1,1,1,0.6949678222168796,0.0,1
575,1,1,1,1,1,1,1,1,1,0.7021847584884224,0.0,1
576,1,1,1,1,1,1,1,1,1,0.6886787404800502,0.0,1
577,1,1,1,1,1,1,1,1,1,0.6981278729871533,0.0,1
578,1,1,1,1,1,1,1,1,1,0.7102630232170054,0.0,1
579,1,1,1,1,1,1,1,1,1,0.7076461684736018,0.0,1
580,1,1,1,1,1,1,1,1,1,0.6958168937672501,0.0,1
581,1,1,1,1,1,1,1,1,1,0.6894327279992026,0.0,1
582,1,1,1,1,1,1,1,1,1,0.686415912150874,0.0,1
583,1,1,1,1,1,1,1,1,1,0.6818314396608357,0.0323037886027584,1
584,1,1,1,1,1,1,1,1,1,0.6760949816201002,0.3961496043291324,1
585,1,1,1,1,1,1,1,1,1,0.5839902758681204,0.7600176851718419,1
586,1,1,1,1,1,1,1,1,1,0.5517759398279951,0.7813515187365381,1
587,1,1,1,1,1,1,1,1,1,0.5806139522253666,0.613949253030659,1
588,1,1,1,1,1,1,1,1,1,0.6281788461892353,0.5322846639328009,1
589,1,1,1,1,1,1,1,1,1,0.6553944613459919,0.6054734692237417,1
590,1,1,1,1,1,1,1,1,1,0.6564323000562576,0.5033250773797486,1
591,1,1,1,1,1,1,1,1,1,0.6579569640778516,0.4311776707257348,1
592,1,1,1,1,1,1,1,1,1,0.6443830739744649,0.3346684683412081,1
593,1,1,1,1,1,1,1,1,1,0.6640760149386687,0.1446262514876946,1
594,1,1,1,1,1,1,1,1,1,0.7197895431961844,0.0018182491232633,1
595,1,1,1,1,1,1,1,1,1,0.7710296919081672,0.0,1
596,1,1,1,1,1,1,1,1,1,0.8001777403491998,0.0,1
597,1,1,1,1,1,1,1,1,1,0.8201748220666657,0.0,1
598,1,1,1,1,1,1,1,1,1,0.8185439453783587,0.0,1
599,1,1,1,1,1,1,1,1,1,0.8173904382482068,0.0,1
600,1,1,1,1,1,1,1,1,1,0.8297427626348031,0.0,1
601,1,1,1,1,1,1,1,1,1,0.847099648437563,0.0,1
602,1,1,1,1,1,1,1,1,1,0.8544597615725422,0.0,1
603,1,1,1,1,1,1,1,1,1,0.8514768838539997,0.0,1
604,1,1,1,1,1,1,1,1,1,0.8467868632493206,0.0,1
605,1,1,1,1,1,1,1,1,1,0.842475617201491,0.0,1
606,1,1,1,1,1,1,1,1,1,0.8340161507691463,0.0,1
607,1,1,1,1,1,1,1,1,1,0.819632278080246,0.0210440884804307,1
608,1,1,1,1,1,1,1,1,1,0.7998691519145784,0.2344012787767058,1
609,1,1,1,1,1,1,1,1,1,0.7487180937665292,0.4268448309082012,1
610,1,1,1,1,1,1,1,1,1,0.7215980513499095,0.4327306976710532,1
611,1,1,1,1,1,1,1,1,1,0.7192343960239052,0.4053767375473908,1
612,1,1,1,1,1,1,1,1,1,0.7077597690888269,0.3997598998182791,1
613,1,1,1,1,1,1,1,1,1,0.6907048900161763,0.4213857621198012,1
614,1,1,1,1,1,1,1,1,1,0.6508228216153729,0.4509469316899255,1
615,1,1,1,1,1,1,1,1,1,0.5719187866249578,0.4201355248550026,1
616,1,1,1,1,1,1,1,1,1,0.4929882941740299,0.3453786197308478,1
617,1,1,1,1,1,1,1,1,1,0.4627275178947457,0.1171524543065301,1
618,1,1,1,1,1,1,1,1,1,0.5260425701077517,0.0017623168239089,1
619,1,1,1,1,1,1,1,1,1,0.5765695965183003,0.0,1
620,1,1,1,1,1,1,1,1,1,0.6166092874568262,0.0,1
621,1,1,1,1,1,1,1,1,1,0.6402690076235369,0.0,1
622,1,1,1,1,1,1,1,1,1,0.6214545866145192,0.0,1
623,1,1,1,1,1,1,1,1,1,0.6149131272930173,0.0,1
624,1,1,1,1,1,1,1,1,1,0.5267123576816001,0.0,1
625,1,1,1,1,1,1,1,1,1,0.4857673795802155,0.0,1
626,1,1,1,1,1,1,1,1,1,0.4335810801550018,0.0,1
627,1,1,1,1,1,1,1,1,1,0.4147370827177663,0.0,1
628,1,1,1,1,1,1,1,1,1,0.4358530642369346,0.0,1
629,1,1,1,1,1,1,1,1,1,0.4655155292672459,0.0,1
630,1,1,1,1,1,1,1,1,1,0.4773705106652726,0.0,1
631,1,1,1,1,1,1,1,1,1,0.4672083958324598,0.0059888731735934,1
632,1,1,1,1,1,1,1,1,1,0.4167279097119141,0.1741723095681097,1
633,1,1,1,1,1,1,1,1,1,0.315755778800833,0.3641408941345005,1
634,1,1,1,1,1,1,1,1,1,0.2636268594764048,0.4361387803447716,1
635,1,1,1,1,1,1,1,1,1,0.2189773237267654,0.4809084162778885,1
636,1,1,1,1,1,1,1,1,1,0.1803624566672521,0.414418600113332,1
637,1,1,1,1,1,1,1,1,1,0.1469166235589958,0.4164836337672404,1
638,1,1,1,1,1,1,1,1,1,0.1317923409421414,0.4955374431732396,1
639,1,1,1,1,1,1,1,1,1,0.1275727664945762,0.5384347978788149,1
640,1,1,1,1,1,1,1,1,1,0.1216315175922884,0.4676731876240369,1
641,1,1,1,1,1,1,1,1,1,0.1547940024965771,0.1895924288424335,1
642,1,1,1,1,1,1,1,1,1,0.2217918857516934,0.0030438509411304,1
643,1,1,1,1,1,1,1,1,1,0.240865174687036,0.0,1
644,1,1,1,1,1,1,1,1,1,0.241198942927744,0.0,1
645,1,1,1,1,1,1,1,1,1,0.2527247925547278,0.0,1
646,1,1,1,1,1,1,1,1,1,0.2504138391768056,0.0,1
647,1,1,1,1,1,1,1,1,1,0.255004821455568,0.0,1
648,1,1,1,1,1,1,1,1,1,0.2492683126290042,0.0,1
649,1,1,1,1,1,1,1,1,1,0.237679563845641,0.0,1
650,1,1,1,1,1,1,1,1,1,0.2186331317560903,0.0,1
651,1,1,1,1,1,1,1,1,1,0.2081359386859616,0.0,1
652,1,1,1,1,1,1,1,1,1,0.1892389827281113,0.0,1
653,1,1,1,1,1,1,1,1,1,0.1831023670613582,0.0,1
654,1,1,1,1,1,1,1,1,1,0.1763693664460481,0.0,1
655,1,1,1,1,1,1,1,1,1,0.1772284344353222,0.0271595898139901,1
656,1,1,1,1,1,1,1,1,1,0.1538193585179338,0.2909743532557162,1
657,1,1,1,1,1,1,1,1,1,0.1083331527215666,0.5623982903029149,1
658,1,1,1,1,1,1,1,1,1,0.0729762625464399,0.6730526428415258,1
659,1,1,1,1,1,1,1,1,1,0.0550959406255294,0.6638927098111937,1
660,1,1,1,1,1,1,1,1,1,0.0424337085218339,0.6502846451893476,1
661,1,1,1,1,1,1,1,1,1,0.0311979632433305,0.7335063210806366,1
662,1,1,1,1,1,1,1,1,1,0.0272913192843247,0.8316097090980238,1
663,1,1,1,1,1,1,1,1,1,0.0313878634718206,0.8264481288024527,1
664,1,1,1,1,1,1,1,1,1,0.0330984495186603,0.7017468015963596,1
665,1,1,1,1,1,1,1,1,1,0.042546795847805,0.2644405481314532,1
666,1,1,1,1,1,1,1,1,1,0.0642350832525786,0.0037464615618827,1
667,1,1,1,1,1,1,1,1,1,0.1106416928384607,0.0,1
668,1,1,1,1,1,1,1,1,1,0.1495541829943865,0.0,1
669,1,1,1,1,1,1,1,1,1,0.1718006000372872,0.0,1
670,1,1,1,1,1,1,1,1,1,0.1873406509901669,0.0,1
671,1,1,1,1,1,1,1,1,1,0.1758477868361267,0.0,1
672,1,1,1,1,1,1,1,1,1,0.2053250852880809,0.0,1
673,1,1,1,1,1,1,1,1,1,0.2304155169452774,0.0,1
674,1,1,1,1,1,1,1,1,1,0.2707175564665408,0.0,1
675,1,1,1,1,1,1,1,1,1,0.3204906727417622,0.0,1
676,1,1,1,1,1,1,1,1,1,0.4096239858951332,0.0,1
677,1,1,1,1,1,1,1,1,1,0.4576044755360356,0.0,1
678,1,1,1,1,1,1,1,1,1,0.4474280993810503,0.0,1
679,1,1,1,1,1,1,1,1,1,0.4264543917879171,0.0442178703808593,1
680,1,1,1,1,1,1,1,1,1,0.3451960146345278,0.4742297470693231,1
681,1,1,1,1,1,1,1,1,1,0.1991782214584538,0.8574873223783193,1
682,1,1,1,1,1,1,1,1,1,0.1295941739231272,0.9048506893171032,1
683,1,1,1,1,1,1,1,1,1,0.0954708227111309,0.8708726242564437,1
684,1,1,1,1,1,1,1,1,1,0.0861747044503694,0.8420789683350041,1
685,1,1,1,1,1,1,1,1,1,0.0844406018586583,0.8492180466227842,1
686,1,1,1,1,1,1,1,1,1,0.0798184733056183,0.8815001315319345,1
687,1,1,1,1,1,1,1,1,1,0.0693772007914529,0.8938723640871344,1
688,1,1,1,1,1,1,1,1,1,0.0605663082318405,0.7474252156350307,1
689,1,1,1,1,1,1,1,1,1,0.0626066544080184,0.2683285147233651,1
690,1,1,1,1,1,1,1,1,1,0.0960279862423144,0.0051201387841283,1
691,1,1,1,1,1,1,1,1,1,0.1475996780746837,0.0,1
692,1,1,1,1,1,1,1,1,1,0.2269848363962654,0.0,1
693,1,1,1,1,1,1,1,1,1,0.301048066432831,0.0,1
694,1,1,1,1,1,1,1,1,1,0.3943704093123319,0.0,1
695,1,1,1,1,1,1,1,1,1,0.4949190144563241,0.0,1
696,1,1,1,1,1,1,1,1,1,0.5728606083705988,0.0,1
697,1,1,1,1,1,1,1,1,1,0.6192811658717565,0.0,1
698,1,1,1,1,1,1,1,1,1,0.6443597911578943,0.0,1
699,1,1,1,1,1,1,1,1,1,0.6715386462405228,0.0,1
700,1,1,1,1,1,1,1,1,1,0.7056539157151606,0.0,1
701,1,1,1,1,1,1,1,1,1,0.7188768499164258,0.0,1
702,1,1,1,1,1,1,1,1,1,0.7290679740206757,0.0,1
703,1,1,1,1,1,1,1,1,1,0.7249575875818919,0.0396811835404419,1
704,1,1,1,1,1,1,1,1,1,0.7016032587192019,0.4281570012298929,1
705,1,1,1,1,1,1,1,1,1,0.6254163092839397,0.7977050637904556,1
706,1,1,1,1,1,1,1,1,1,0.5884437443097098,0.8467880953019065,1
707,1,1,1,1,1,1,1,1,1,0.593536729684864,0.8578693368077023,1
708,1,1,1,1,1,1,1,1,1,0.6330495071191207,0.8298046016196868,1
709,1,1,1,1,1,1,1,1,1,0.672908966157011,0.8242678205949415,1
710,1,1,1,1,1,1,1,1,1,0.6997332848097528,0.8414189923610188,1
711,1,1,1,1,1,1,1,1,1,0.7184079591236535,0.8529986426224734,1
712,1,1,1,1,1,1,1,1,1,0.7068975481748794,0.7290200126156309,1
713,1,1,1,1,1,1,1,1,1,0.7491640531827667,0.2630424357691993,1
714,1,1,1,1,1,1,1,1,1,0.8009377598656661,0.0049174274099541,1
715,1,1,1,1,1,1,1,1,1,0.8370844365809522,0.0,1
716,1,1,1,1,1,1,1,1,1,0.8568022431063175,0.0,1
717,1,1,1,1,1,1,1,1,1,0.8648746571989533,0.0,1
718,1,1,1,1,1,1,1,1,1,0.8665890020106719,0.0,1
719,1,1,1,1,1,1,1,1,1,0.8663372947626821,0.0,1
720,1,1,1,1,1,1,1,1,1,0.8716000888951871,0.0,1
721,1,1,1,1,1,1,1,1,1,0.8689803860382752,0.0,1
722,1,1,1,1,1,1,1,1,1,0.8641099765925478,0.0,1
723,1,1,1,1,1,1,1,1,1,0.8636436153310211,0.0,1
724,1,1,1,1,1,1,1,1,1,0.8582576421424256,0.0,1
725,1,1,1,1,1,1,1,1,1,0.8477740963061097,0.0,1
726,1,1,1,1,1,1,1,1,1,0.8325923855497974,0.0,1
727,1,1,1,1,1,1,1,1,1,0.8221785735589021,0.0530308836637323,1
728,1,1,1,1,1,1,1,1,1,0.796705659892374,0.4154196666408531,1
729,1,1,1,1,1,1,1,1,1,0.6917176590873396,0.7483463159131816,1
730,1,1,1,1,1,1,1,1,1,0.5797838042236533,0.8185003160186434,1
731,1,1,1,1,1,1,1,1,1,0.5556509087325252,0.7316439181403965,1
732,1,1,1,1,1,1,1,1,1,0.5372126277574328,0.7841176530593322,1
733,1,1,1,1,1,1,1,1,1,0.5273697021909931,0.8173307945057573,1
