Resource,Battery_NY_Existing,Battery_NY_New,Hydro_NY,PumpedHydro_NY,Total
t379,0.0,0.0,6272.771268855357,1448.2553107789142,7721.026579634272
t380,0.0,0.0,5597.333042407041,1400.0,6997.333042407041
t381,0.0,0.0,4921.894815958724,1351.7446892210858,6273.63950517981
t382,0.0,0.0,4248.561773551683,1151.023855888389,5399.585629440072
t383,0.0,0.0,2753.8303186611574,1400.0,4153.830318661157
t384,0.0,0.0,2770.34636473275,700.0,3470.34636473275
t385,0.0,0.0,4353.077819623275,611.631261473905,4964.70908109718
t386,0.0,0.0,6242.140535987706,1351.7446892210855,7593.885225208792
t387,33.8859632014539,0.0,8977.270683654908,1391.8581169682666,10403.014763824627
t388,130.47240881617336,0.0,10944.53340001934,2131.971544715447,13206.97735355096
t389,227.02021985264687,0.0,13292.496116383772,2172.084972462628,15691.601308699048
t390,323.52941176470586,0.0,14735.927571274298,2123.8296616837133,17183.286644722717
t391,420.0,0.0,14398.459026164826,2075.5743509047993,16894.033377069627
t392,305.7015652173913,0.0,13723.020799716509,2027.319040125885,16056.041405059785
t393,191.44884980869568,0.0,13047.582573268191,1979.0637293469708,15218.095152423859
t394,77.24183548616352,0.0,12372.144346819874,1930.8084185680566,14380.194600874094
t395,0.0,0.0,11696.706120371557,1882.5531077891424,13579.2592281607
t396,0.0,0.0,11021.26789392324,1834.2977970102281,12855.565690933467
t397,96.60000000000001,0.0,10345.829667474922,1786.042486231314,12228.472153706236
t398,0.0,0.0,9670.391441026604,1737.7871754523997,11408.178616479005
t399,0.0,0.0,8994.953214578287,1689.5318646734854,10684.485079251772
t400,0.0,0.0,8319.51498812997,1641.2765538945712,9960.79154202454
t401,0.0,0.0,7644.076761681653,1593.021243115657,9237.09800479731
t402,0.0,0.0,6968.638535233336,1544.7659323367427,8513.404467570079
t403,0.0,0.0,6293.20030878502,1496.5106215578285,7789.710930342848
t404,0.0,0.0,5617.762082336703,1448.2553107789142,7066.017393115618
t405,0.0,0.0,4942.323855888387,1400.0,6342.323855888387
t406,0.0,0.0,4266.88562944007,1351.7446892210858,5618.630318661156
t407,0.0,0.0,2999.985629440069,1351.7446892210858,4351.730318661154
t408,0.0,0.0,2761.985629440069,651.7446892210858,3413.7303186611543
t409,0.0,0.0,2213.430318661156,796.5106215578285,3009.9409402189845
t410,0.0,0.0,3922.03288331803,1448.2553107789142,5370.288194096945
t411,33.8859632014539,0.0,6917.331769511326,1400.0,8351.21773271278
t412,130.47240881617336,0.0,9959.263224401851,1351.7446892210858,11441.48032243911
t413,227.02021985264687,0.0,12697.739368513467,1351.7446892210858,14276.5042775872
t414,323.52941176470586,0.0,13852.02833717268,2039.5318646734854,16215.089613610871
t415,420.0,0.0,14092.217305831895,2027.319040125885,16539.53634595778
t416,305.7015652173913,0.0,13416.779079383577,1979.0637293469708,15701.544373947938
t417,191.44884980869568,0.0,12741.34085293526,1930.8084185680566,14863.598121312012
t418,77.24183548616352,0.0,12065.902626486943,1882.5531077891424,14025.69756976225
t419,17.657079861969883,0.0,11390.464400038625,1834.2977970102281,13242.419276910823
t420,17.650017030025097,0.0,10715.026173590308,1786.042486231314,12518.718676851648
t421,17.64295702321309,0.0,10039.58794714199,1737.7871754523997,11795.018079617605
t422,17.635899840403805,0.0,9364.149720693673,1689.5318646734854,11071.31748520756
t423,17.628845480467646,0.0,8688.711494245355,1641.2765538945712,10347.616893620394
t424,114.22179394227547,0.0,8013.273267797039,1593.021243115657,9720.516304854971
t425,114.17610522469856,0.0,7337.835041348722,1544.7659323367427,8996.777078910163
t426,0.0,0.0,6662.396814900406,1496.5106215578285,8158.907436458234
t427,0.0,0.0,5986.958588452089,1448.2553107789142,7435.213899231004
t428,0.0,0.0,5311.520362003773,1400.0,6711.520362003773
t429,0.0,0.0,4636.082135555456,1351.7446892210858,5987.826824776542
t430,0.0,0.0,4248.561773551683,701.5685451094741,4950.130318661157
t431,0.0,0.0,2583.785629440068,1351.7446892210858,3935.5303186611536
t432,0.0,0.0,1690.6856294400695,1351.7446892210858,3042.430318661155
t433,0.0,0.0,1154.9856294400688,1351.7446892210858,2506.7303186611543
t434,0.0,0.0,1603.6856294400702,651.7446892210858,2255.430318661156
t435,0.0,0.0,4248.561773551683,203.7938724504138,4452.355646002096
t436,0.0,0.0,6534.187100892624,1145.070426344985,7679.257527237609
t437,0.0,0.0,9429.012428233567,1593.021243115657,11022.033671349225
t438,0.0,0.0,12450.143883124094,1544.7659323367427,13994.909815460836
t439,0.0,0.0,14803.875338014619,1496.5106215578285,16300.385959572448
t440,0.0,0.0,16367.406792905149,1448.2553107789142,17815.662103684062
t441,0.0,0.0,17128.938247795675,1400.0,18528.938247795675
t442,0.0,0.0,17286.3697026862,1351.7446892210858,18638.114391907286
t443,0.0,0.0,16649.73210168636,1730.5584343325377,18380.2905360189
t444,33.8859632014539,0.0,16282.630987879656,1682.3031235536234,17998.820074634732
t445,130.47240881617336,0.0,15733.662442770184,1634.0478127747092,17498.182664361066
t446,227.02021985264687,0.0,15058.224216321869,1672.06218333464,16957.306619509156
t447,323.52941176470586,0.0,14382.785989873551,1641.2765538945712,16347.59195553283
t448,420.0,0.0,13707.347763425234,1593.021243115657,15720.369006540892
t449,342.66540010962655,0.0,13031.909536976917,1544.7659323367427,14919.340869423286
t450,228.39789916697404,0.0,12356.4713105286,1496.5106215578285,14081.379831253402
t451,114.17610522469856,0.0,11681.033084080282,1448.2553107789142,13243.464500083894
t452,0.0,0.0,11005.594857631964,1400.0,12405.594857631964
t453,0.0,0.0,10330.156631183647,1351.7446892210858,11681.901320404733
t454,0.0,0.0,9654.71840473533,1783.6590597810177,11438.377464516347
t455,0.0,0.0,9604.533837790912,2161.6197708370564,11766.153608627968
t456,0.0,0.0,9772.549270846488,3239.580481893095,13012.129752739584
t457,0.0,0.0,11410.06470390206,3617.5411929491347,15027.605896851195
t458,0.0,0.0,12907.480136957634,4695.501904005173,17602.98204096281
t459,0.0,0.0,15489.195570013208,5073.462615061217,20562.658185074426
t460,0.0,0.0,18688.927024903736,5025.207304282302,23714.13432918604
t461,0.0,0.0,21909.558479794265,4976.951993503388,26886.510473297654
t462,0.0,0.0,24923.489934684796,4928.696682724473,29852.18661740927
t463,33.8859632014539,0.0,27481.88882087809,4880.441371945559,32396.216156025104
t464,130.47240881617336,0.0,29455.02027576862,4832.186061166644,34417.67874575144
t465,227.02021985264687,0.0,30727.551730659136,4783.93075038773,35738.50270089951
t466,323.52941176470586,0.0,31110.883185549676,4735.675439608815,36170.088036923196
t467,420.0,0.0,30778.51464044019,4687.420128829901,35885.93476927009
t468,378.3860014552644,0.0,30103.076413991872,4639.1648180509865,35120.62723349812
t469,264.10421227207365,0.0,29427.638187543555,4590.909507272072,34282.6519070877
t470,149.86813580455618,0.0,28752.199961095237,4542.6541964931575,33444.72229339295
t471,42.761241347756034,0.0,28076.76173464692,4494.398885714243,32613.921861708917
t472,42.744136851216936,0.0,27401.323508198602,4446.143574935329,31890.211219985147
t473,42.727039196476454,0.0,26725.885281750285,4397.888264156414,31166.500585103175
t474,0.0,0.0,26050.447055301967,4349.6329533775,30400.080008679466
t475,0.0,0.0,25375.00882885365,4301.377642598585,29676.386471452235
t476,0.0,0.0,24699.570602405332,4253.122331819671,28952.692934225004
t477,0.0,0.0,24024.132375957015,4204.867021040756,28228.999396997773
t478,0.0,0.0,23348.694149508698,4156.611710261842,27505.30585977054
t479,0.0,0.0,22673.25592306038,4108.356399482927,26781.612322543308
t480,0.0,0.0,22577.287377950917,4060.101088704013,26637.38846665493
t481,0.0,0.0,23197.518832841444,4011.8457779250984,27209.36461076654
t482,33.8859632014539,0.0,24151.217719034743,3963.590467146184,28148.69414938238
t483,130.47240881617336,0.0,25212.249173925273,3915.3351563672695,29258.056739108717
t484,227.02021985264687,0.0,26305.4806288158,3867.079845588355,30399.5806942568
t485,323.52941176470586,0.0,27118.212083706312,3818.8245348094406,31260.56603028046
t486,420.0,0.0,27265.243538596835,3770.569224030526,31455.81276262736
t487,305.7015652173913,0.0,26589.805312148517,3722.3139132516117,30617.82079061752
t488,191.44884980869568,0.0,25914.3670857002,3674.058602472697,29779.874537981592
t489,77.24183548616352,0.0,25238.928859251882,3625.8032916937827,28941.973986431825
t490,0.0,0.0,24563.490632803565,3577.5479809148683,28141.038613718432
t491,0.0,0.0,23888.052406355248,3529.292670135954,27417.3450764912
t492,0.0,0.0,23212.61417990693,3481.0373593570393,26693.65153926397
t493,0.0,0.0,22537.175953458613,3432.782048578125,25969.958002036736
t494,0.0,0.0,21861.737727010295,3384.5267377992104,25246.264464809505
t495,0.0,0.0,21186.299500561978,3336.271427020296,24522.570927582274
t496,0.0,0.0,20510.86127411366,3288.0161162413815,23798.877390355043
t497,0.0,0.0,19835.423047665343,3239.760805462467,23075.18385312781
t498,0.0,0.0,19159.984821217025,3191.5054946835526,22351.490315900577
t499,0.0,0.0,18484.546594768708,3143.250183904638,21627.796778673346
t500,0.0,0.0,17809.10836832039,3094.9948731257236,20904.103241446115
t501,0.0,0.0,17133.670141872073,3046.739562346809,20180.40970421888
t502,0.0,0.0,16458.231915423756,2998.4842515678947,19456.71616699165
t503,0.0,0.0,15782.793688975438,2950.2289407889803,18733.02262976442
t504,0.0,0.0,15107.35546252712,2901.973630010066,18009.329092537188
t505,0.0,0.0,14833.086917417664,2853.7183192311513,17686.805236648815
t506,33.8859632014539,0.0,15052.785803610961,2805.463008452237,17892.13477526465
t507,130.47240881617336,0.0,15485.017258501488,2757.2076976733224,18372.697364990985
t508,227.02021985264687,0.0,16008.548713392016,2708.952386894408,18944.521320139072
t509,323.52941176470586,0.0,16310.580168282546,2660.6970761154935,19294.806656162742
t510,420.0,0.0,15731.011623173072,2612.441765336579,18763.45338850965
t511,305.7015652173913,0.0,15055.573396724754,2564.1864545576645,17925.46141649981
t512,191.44884980869568,0.0,14380.135170276437,2515.93114377875,17087.51516386388
t513,77.24183548616352,0.0,13704.69694382812,2467.6758329998356,16249.614612314119
t514,0.0,0.0,13029.258717379802,2419.420522220921,15448.679239600722
t515,0.0,0.0,12353.820490931485,2371.1652114420067,14724.985702373491
t516,0.0,0.0,11678.382264483167,2322.9099006630922,14001.29216514626
t517,0.0,0.0,11002.94403803485,2274.6545898841778,13277.598627919027
t518,0.0,0.0,10327.505811586532,2226.3992791052633,12553.905090691795
t519,0.0,0.0,9652.067585138215,2178.143968326349,11830.211553464564
t520,0.0,0.0,8976.629358689897,2129.8886575474344,11106.518016237333
t521,0.0,0.0,8301.191132241582,2081.63334676852,10382.824479010102
t522,0.0,0.0,7625.752905793265,2033.3780359896057,9659.13094178287
t523,0.0,0.0,6950.314679344949,1985.1227252106914,8935.43740455564
t524,0.0,0.0,6274.876452896632,1936.8674144317772,8211.743867328409
t525,0.0,0.0,5599.438226448316,1888.612103652863,7488.050330101179
t526,0.0,0.0,4923.999999999999,1840.3567928739487,6764.356792873948
t527,0.0,0.0,4248.561773551683,1792.1014820950345,6040.6632556467175
t528,0.0,0.0,4248.561773551683,2179.477626206659,6428.0393997583415
t529,0.0,0.0,5577.89322844221,2131.2223154277444,7709.115543869954
t530,0.0,0.0,7413.924683332738,2082.96700464883,9496.891687981568
t531,33.8859632014539,0.0,9496.209350714336,2062.9259126816123,11593.021226597402
t532,130.47240881617336,0.0,11703.240805604866,2014.6706019026988,13848.383816323738
t533,227.02021985264687,0.0,13705.67226049539,1966.4152911237852,15899.107771471823
t534,323.52941176470586,0.0,14840.503715385916,1918.159980344871,17082.193107495492
t535,420.0,0.0,14165.065488937598,2075.5743509047993,16660.6398398424
t536,305.7015652173913,0.0,13489.62726248928,2027.319040125885,15822.647867832557
t537,191.44884980869568,0.0,12814.189036040963,1979.0637293469708,14984.70161519663
t538,77.24183548616352,0.0,12138.750809592646,1930.8084185680566,14146.801063646866
t539,0.0,0.0,11463.312583144329,1882.5531077891424,13345.865690933471
t540,0.0,0.0,10787.874356696011,1834.2977970102281,12622.172153706239
t541,0.0,0.0,10112.436130247694,1786.042486231314,11898.478616479008
t542,0.0,0.0,9436.997903799376,1737.7871754523997,11174.785079251777
t543,0.0,0.0,8761.559677351059,1689.5318646734854,10451.091542024544
t544,0.0,0.0,8086.121450902741,1641.2765538945712,9727.398004797313
t545,0.0,0.0,7410.683224454424,1593.021243115657,9003.704467570082
t546,0.0,0.0,6735.2449980061065,1544.7659323367427,8280.010930342849
t547,0.0,0.0,6059.806771557789,1496.5106215578285,7556.317393115618
t548,0.0,0.0,5384.368545109472,1448.2553107789142,6832.623855888386
t549,0.0,0.0,4708.930318661155,1400.0,6108.930318661155
t550,0.0,0.0,4119.130318661157,700.0,4819.130318661157
t551,0.0,0.0,2177.440940218983,1351.7446892210858,3529.1856294400686
t552,0.0,0.0,1179.0303186611545,1400.0,2579.0303186611545
t553,0.0,0.0,1322.6303186611567,748.2553107789142,2070.885629440071
t554,0.0,0.0,253.23031866115525,1400.0,1653.2303186611553
t555,0.0,0.0,2195.778024746531,1085.2540283787635,3281.0320531252946
t556,0.0,0.0,5951.939798298214,1361.8683989386943,7313.808197236908
t557,33.8859632014539,0.0,9708.101571849897,1410.3502008013893,11152.33773585274
t558,130.47240881617336,0.0,12626.933026740424,1362.094890022475,14119.500325579073
t559,227.02021985264687,0.0,13210.164481630949,2013.8395792435608,15451.024280727157
t560,323.52941176470586,0.0,13169.095936521475,1965.5842684646466,15458.209616750828
t561,420.0,0.0,12683.427391412002,1917.3289576857323,15020.756349097734
t562,350.7773058030929,0.0,12007.989164963685,1869.073646906818,14227.840117673595
t563,236.50656009816294,0.0,11332.550938515367,1820.8183361279039,13389.875834741435
t564,122.281522691515,0.0,10657.11271206705,1772.5630253489896,12551.957260107554
t565,81.3639097597279,0.0,9981.674485618732,1724.3077145700754,11787.346109948536
t566,81.33136419582402,0.0,9306.236259170415,1676.0524037911612,11063.620027157402
t567,81.2988316501457,0.0,8630.798032722098,1627.797093012247,10339.89395738449
t568,177.86631211748565,0.0,7955.359806273781,1641.2765538945712,9774.502672285838
t569,177.79516559263865,0.0,7279.9215798254645,1593.021243115657,9050.737988533761
t570,114.17610522469856,0.0,6604.483353377148,1544.7659323367427,8263.42539093859
t571,0.0,0.0,5929.045126928831,1496.5106215578285,7425.55574848666
t572,0.0,0.0,5253.606900480515,1448.2553107789142,6701.862211259429
t573,0.0,0.0,4578.168674032198,1400.0,5978.168674032198
t574,0.0,0.0,4197.0303186611545,700.0,4897.0303186611545
t575,0.0,0.0,3743.2303186611553,0.0,3743.2303186611553
t576,0.0,0.0,2298.6856294400695,651.7446892210858,2950.430318661155
t577,0.0,0.0,1128.6856294400695,1351.7446892210858,2480.430318661155
t578,0.0,0.0,2527.961512795,651.7446892210858,3179.7062020160856
t579,0.0,0.0,5226.237656906615,1351.7446892210858,6577.9823461277
t580,33.8859632014539,0.0,8662.081232320998,1351.7446892210858,10047.711884743538
t581,130.47240881617336,0.0,11781.557376432613,1351.7446892210858,13263.774474469872
t582,227.02021985264687,0.0,13336.18883132314,2003.4893784421715,15566.698429617958
t583,323.52941176470586,0.0,14023.33533959773,1955.2340676632573,16302.098819025694
t584,420.0,0.0,13422.956493778904,1979.0918942129808,15822.048387991885
t585,305.7015652173913,0.0,12747.518267330586,1930.8365834340666,14984.056415982042
t586,191.44884980869568,0.0,12072.080040882269,1882.5812726551524,14146.110163346117
t587,77.24183548616352,0.0,11396.641814433951,1834.3259618762381,13308.209611796354
t588,51.80259993560047,0.0,10721.203587985634,1786.070651097324,12559.076839018557
t589,148.38187889562624,0.0,10045.765361537316,1768.9728048924699,11963.120045325413
t590,244.922526144068,0.0,9370.327135088999,1737.7871754523997,11353.036836685467
t591,262.55266396534756,0.0,8694.888908640682,1689.5318646734854,10646.973437279514
t592,359.04764289976146,0.0,8019.450682192365,1641.2765538945712,10019.774878986698
t593,420.0,0.0,7344.012455744049,1593.021243115657,9357.033698859705
t594,305.7015652173913,0.0,6668.574229295732,1544.7659323367427,8519.041726849866
t595,191.44884980869568,0.0,5993.1360028474155,1496.5106215578285,7681.09547421394
t596,77.24183548616352,0.0,5317.697776399099,1448.2553107789142,6843.194922664177
t597,0.0,0.0,4642.2595499507825,1400.0,6042.2595499507825
t598,0.0,0.0,4258.38562944007,1351.7446892210858,5610.130318661156
t599,0.0,0.0,3223.3856294400703,1351.7446892210858,4575.130318661156
t600,0.0,0.0,3107.6303186611567,700.0,3807.6303186611567
t601,0.0,0.0,3341.8303186611574,0.0,3341.8303186611574
t602,0.0,0.0,3020.330318661154,0.0,3020.330318661154
t603,0.0,0.0,2912.7303186611553,0.0,2912.7303186611553
t604,0.0,0.0,2976.330318661154,0.0,2976.330318661154
t605,0.0,0.0,3413.5391773684487,748.2553107789142,4161.794488147363
t606,0.0,0.0,5044.270632258974,1400.0,6444.270632258974
t607,0.0,0.0,6633.302087149502,818.8046695659546,7452.106756715457
t608,0.0,0.0,6777.233542040028,1470.5493587870403,8247.782900827067
t609,0.0,0.0,6984.664996930554,1422.294048008126,8406.95904493868
t610,0.0,0.0,6801.496451821081,1374.0387372292118,8175.5351890502925
t611,0.0,0.0,6126.058225372764,1882.5531077891424,8008.611333161907
t612,0.0,0.0,6166.689680263291,1834.2977970102281,8000.987477273519
t613,13.490631840582196,0.0,6430.3574048923165,1786.042486231314,8229.890522964211
t614,110.08523558784597,0.0,6808.988859782843,1737.7871754523997,8656.861270823088
t615,206.64120149361085,0.0,7241.62031467337,1689.5318646734854,9137.793380840465
t616,303.15854501301345,0.0,7474.751769563896,1641.2765538945712,9419.186868471481
t617,399.6372815950083,0.0,7119.983224454421,1593.021243115657,9112.641749165086
t618,285.34699189976163,0.0,6444.544998006105,1544.7659323367427,8274.65792224261
t619,171.10241832039304,0.0,5769.106771557788,1496.5106215578285,7436.719811436009
t620,56.90354257045622,0.0,5093.668545109472,1448.2553107789142,6598.827398458842
t621,0.0,0.0,4418.230318661155,1400.0,5818.230318661155
t622,0.0,0.0,4248.561773551683,1351.7446892210858,5600.306462772768
t623,0.0,0.0,3479.324647292482,840.0,4319.324647292482
t624,0.0,0.0,4384.256102183008,879.0685804636603,5263.324682646668
t625,0.0,0.0,5398.087557073535,2090.813269684746,7488.900826758281
t626,0.0,0.0,7625.719011964062,2602.5579589058316,10228.276970869894
t627,0.0,0.0,9469.150466854588,3814.302648126917,13283.453114981505
t628,0.0,0.0,12037.481921745115,4466.047337348003,16503.529259093117
t629,0.0,0.0,15316.913376635644,4417.792026569088,19734.70540320473
t630,0.0,0.0,18405.74483152617,4369.536715790174,22775.281547316346
t631,0.0,0.0,21080.176286416696,4321.281405011259,25401.457691427953
t632,0.0,0.0,23214.307741307224,4273.026094232345,27487.333835539568
