BalanceComponent,Generation,Storage_Discharge,Storage_Charge,Flexible_Demand_Defer,Flexible_Demand_Stasify,Demand_Response,Nonserved_Energy,Transmission_NetExport,Transmission_Losses,Demand,Generation,Storage_Discharge,Storage_Charge,Flexible_Demand_Defer,Flexible_Demand_Stasify,Demand_Response,Nonserved_Energy,Transmission_NetExport,Transmission_Losses,Demand,Generation,Storage_Discharge,Storage_Charge,Flexible_Demand_Defer,Flexible_Demand_Stasify,Demand_Response,Nonserved_Energy,Transmission_NetExport,Transmission_Losses,Demand
Zone,1,1,1,1,1,1,1,1,1,1,2,2,2,2,2,2,2,2,2,2,3,3,3,3,3,3,3,3,3,3
t866,3295.812003385105,0.0,-0.0,0.0,0.0,0.0,0.0,6636.730005165814,-43.54200855091905,-9889.0,9304.031193616463,0.0,-542.7289744664614,0.0,0.0,0.0,0.0,-5900.0,-36.30221915,-2825.0,2091.969794566732,0.0,-0.0,0.0,0.0,0.0,0.0,-736.730005165813,-7.23978940091905,-1348.0
t867,3295.812003385105,0.0,-268.5287998198621,0.0,0.0,0.0,0.0,6507.99372339302,-42.276926958263374,-9493.0,11751.386743332368,0.0,-3104.0845241823677,0.0,0.0,0.0,0.0,-5900.0,-36.30221915,-2711.0,2246.0015951614428,0.0,-338.0331639601596,0.0,0.0,0.0,0.0,-607.9937233930199,-5.974707808263366,-1294.0
t868,3295.812003385105,0.0,-773.8336226832804,0.0,0.0,0.0,0.0,6769.3486391108345,-46.327019812659394,-9245.0,8170.5065408319515,0.0,-0.0,0.0,0.0,0.0,0.0,-5496.685880588589,-33.82066024336232,-2640.0,2546.169118091542,0.0,-0.0,0.0,0.0,0.0,0.0,-1272.662758522245,-12.506359569297073,-1261.0
t869,4235.614401746283,0.0,-0.0,0.0,0.0,0.0,0.0,5070.595394049302,-38.20979579558402,-9268.0,5828.826175245665,0.0,-0.0,0.0,0.0,0.0,0.0,-3162.3683803344893,-19.457794911175117,-2647.0,3189.9790145992206,0.0,-0.0,0.0,0.0,0.0,0.0,-1908.2270137148118,-18.752000884408904,-1263.0
t870,7479.757735890255,0.0,-0.0,0.0,0.0,0.0,0.0,2182.008932584002,-18.766668474257326,-9643.0,2838.260821669155,648.5172107611958,-0.0,0.0,0.0,0.0,0.0,-728.2968810772774,-4.48115135307268,-2754.0,2782.997568627909,0.0,-0.0,0.0,0.0,0.0,0.0,-1453.7120515067247,-14.285517121184643,-1315.0
t871,8663.674728639204,0.0,-0.0,0.0,0.0,0.0,0.0,2035.5545911748022,-15.229319814009438,-10684.0,2508.184043089892,1850.1884212206494,-0.0,0.0,0.0,0.0,0.0,-1299.377500449542,-7.994963860999745,-3051.0,2200.41144667827,0.0,-0.0,0.0,0.0,0.0,0.0,-736.1770907252604,-7.234355953009692,-1457.0
t872,10644.751237190583,0.0,-0.0,0.0,0.0,0.0,0.0,1401.4345677627432,-10.185804953327917,-12036.0,3831.09078133516,587.9573132745247,-0.0,0.0,0.0,0.0,0.0,-976.0425841369638,-6.005510472724131,-3437.0,2070.572278106383,0.0,-0.0,0.0,0.0,0.0,0.0,-425.39198362577923,-4.180294480603785,-1641.0
t873,10184.387406394399,0.0,-0.0,0.0,0.0,0.0,0.0,2954.802655436099,-19.19006183049933,-13120.0,6443.5512811911785,0.0,-0.0,0.0,0.0,0.0,0.0,-2680.061083767735,-16.490197423444545,-3747.0,2066.4414360754195,0.0,-0.0,0.0,0.0,0.0,0.0,-274.74157166836443,-2.6998644070547844,-1789.0
t874,9918.38965506674,0.0,-853.5957587731647,0.0,0.0,0.0,0.0,5047.108080558715,-31.90197685228878,-14080.0,8867.059692417812,0.0,-0.0,0.0,0.0,0.0,0.0,-4816.424624243448,-29.635068174363063,-4021.0,2151.9503649931926,0.0,-0.0,0.0,0.0,0.0,0.0,-230.68345631526677,-2.266908677925718,-1919.0
t875,11333.685575071904,0.0,-2194.6099131499996,0.0,0.0,0.0,0.0,5808.12936295028,-37.20502487218388,-14910.0,11183.79730458584,0.0,-989.4950854358382,0.0,0.0,0.0,0.0,-5900.0,-36.30221915,-4258.0,2838.212192284274,0.0,-896.1800236118111,0.0,0.0,0.0,0.0,91.870637049721,-0.9028057221838739,-2033.0
t876,11460.352871015086,0.0,-2194.6099131499996,0.0,0.0,0.0,0.0,6252.018520355025,-39.76147822011203,-15478.0,14072.24230146589,837.5086403128935,-4552.448722628782,0.0,0.0,0.0,0.0,-5900.0,-36.30221915,-4421.0,3382.453268799103,0.0,-916.9754893739662,0.0,0.0,0.0,0.0,-352.0185203550252,-3.459259070112025,-2110.0
t877,10838.838672253869,0.0,-2194.6099131499996,0.0,0.0,0.0,0.0,7275.591290424395,-49.82004952826681,-15870.0,16280.939135615636,0.0,-5811.636916465639,0.0,0.0,0.0,0.0,-5900.0,-36.30221915,-4533.0,3584.5006543821855,0.0,-31.391533579524026,0.0,0.0,0.0,0.0,-1375.5912904243949,-13.517830378266808,-2164.0
t878,11347.196753305843,0.0,-2194.6099131499996,0.0,0.0,0.0,0.0,7120.711214716771,-48.29805487261378,-16225.000000000002,16380.939135615637,0.0,-5811.636916465639,0.0,0.0,0.0,0.0,-5900.0,-36.30221915,-4633.0,3739.766478327536,0.0,-295.05942788815173,0.0,0.0,0.0,0.0,-1220.7112147167704,-11.995835722613776,-2212.0
t879,11171.551436264628,0.0,-1600.0013614214186,0.0,0.0,0.0,0.0,6922.803152643375,-46.35322748658527,-16448.0,16445.939135615634,0.0,-5811.636916465639,0.0,0.0,0.0,0.0,-5900.0,-36.30221915,-4698.0,3274.8541609799595,0.0,-0.0,0.0,0.0,0.0,0.0,-1022.8031526433745,-10.051008336585264,-2242.0
t880,9663.704570488377,0.0,-0.0,0.0,0.0,0.0,0.0,7000.411306388036,-47.115876876410276,-16617.0,16493.939135615637,0.0,-5811.636916465639,0.0,0.0,0.0,0.0,-5900.0,-36.30221915,-4746.0,3377.2249641144454,0.0,-0.0,0.0,0.0,0.0,0.0,-1100.411306388035,-10.81365772641028,-2266.0
t881,9697.278429424256,602.9725894017286,-0.0,0.0,0.0,0.0,0.0,6458.539929482739,-41.79094830872227,-16717.0,10499.096480765873,3011.4213274248837,-2800.215589040755,0.0,0.0,0.0,0.0,-5900.0,-36.30221915,-4774.0,2843.028658641461,0.0,-0.0,0.0,0.0,0.0,0.0,-558.5399294827389,-5.488729158722269,-2279.0
t882,6662.330018625594,2194.6099131499996,-0.0,0.0,0.0,0.0,0.0,7776.805511560895,-54.74544333648728,-16579.0,14093.975863023035,1194.4816362963033,-4617.155280169335,0.0,0.0,0.0,0.0,-5900.0,-36.30221915,-4735.0,3586.484891338193,569.7638444091891,-0.0,0.0,0.0,0.0,0.0,-1876.8055115608947,-18.443224186487278,-2261.0
t883,4966.677150266185,2194.6099131499996,-0.0,0.0,0.0,0.0,0.0,9105.51551144283,-67.80257485901205,-16199.000000000002,7186.348092188817,3375.954126961184,-0.0,0.0,0.0,0.0,0.0,-5900.0,-36.30221915,-4626.0,4563.276411449966,882.7394557018747,-0.0,0.0,0.0,0.0,0.0,-3205.515511442829,-31.50035570901205,-2209.0
t884,3889.16068610951,2194.6099131499996,-0.0,0.0,0.0,0.0,0.0,9691.084856100677,-73.85545536018893,-15701.0,4526.909232417652,5811.636916465639,-0.0,0.0,0.0,0.0,0.0,-5818.743891943787,-35.80225693950293,-4484.0,5635.280058257509,415.1141043200664,-0.0,0.0,0.0,0.0,0.0,-3872.3409641568896,-38.053198420685995,-2140.0
t885,3889.16068610951,1723.0043507824828,-0.0,0.0,0.0,0.0,0.0,9879.240877953735,-75.40591484572417,-15416.0,8094.989763645486,2244.312455504515,-0.0,0.0,0.0,0.0,0.0,-5900.0,-36.30221915,-4403.0,5890.8877881273065,229.45678552214883,-0.0,0.0,0.0,0.0,0.0,-3979.2408779537327,-39.10369569572417,-2102.0
t886,3889.16068610951,1140.449227040489,-0.0,0.0,0.0,0.0,0.0,9900.0,-75.60991315,-14854.0,9077.472801895741,1101.8294172542599,-0.0,0.0,0.0,0.0,0.0,-5900.0,-36.30221915,-4243.0,6064.307694,0.0,-0.0,0.0,0.0,0.0,0.0,-4000.0,-39.307694,-2025.0
t887,3756.6099131499986,0.0,-0.0,0.0,0.0,0.0,0.0,9900.0,-75.60991315,-13581.0,9093.538789754935,720.7634293950642,-0.0,0.0,0.0,0.0,0.0,-5900.0,-36.30221915,-3878.0,7462.053548640348,0.0,-1570.7458546403475,0.0,0.0,0.0,0.0,-4000.0,-39.307694,-1852.0
t888,2492.6099131499996,0.0,-0.0,0.0,0.0,0.0,0.0,9900.0,-75.60991315,-12317.0,13022.084234777167,0.0,-3567.782015627166,0.0,0.0,0.0,0.0,-5900.0,-36.30221915,-3518.0,6729.313605230268,401.86054962310203,-1412.8664608533693,0.0,0.0,0.0,0.0,-4000.0,-39.307694,-1679.0
t889,1698.166758317707,0.0,-94.55684516770701,0.0,0.0,0.0,0.0,9900.0,-75.60991315,-11428.0,13452.397470961632,0.0,-4252.095251811632,0.0,0.0,0.0,0.0,-5900.0,-36.30221915,-3264.0,6088.701316395348,661.6666940405618,-1153.0603164359095,0.0,0.0,0.0,0.0,-4000.0,-39.307694,-1558.0
t890,1698.166758317707,0.0,-646.5568451677084,0.0,0.0,0.0,0.0,9900.0,-75.60991315,-10876.0,13541.095013454336,0.0,-4498.792794304337,0.0,0.0,0.0,0.0,-5900.0,-36.30221915,-3106.0,7337.034704476471,0.0,-1814.7270104764712,0.0,0.0,0.0,0.0,-4000.0,-39.307694,-1483.0
t891,1698.166758317707,0.0,-995.5568451677086,0.0,0.0,0.0,0.0,9900.0,-75.60991315,-10527.0,12125.910949998342,0.0,-3183.6087308483416,0.0,0.0,0.0,0.0,-5900.0,-36.30221915,-3006.0,7289.034704476471,0.0,-1814.7270104764712,0.0,0.0,0.0,0.0,-4000.0,-39.307694,-1435.0
t892,1698.166758317707,0.0,-1206.556845167707,0.0,0.0,0.0,0.0,9900.0,-75.60991315,-10316.0,7231.011975260534,1651.2902438894664,-0.0,0.0,0.0,0.0,0.0,-5900.0,-36.30221915,-2946.0,5182.001647566542,1039.5165284549648,-775.2104820215064,0.0,0.0,0.0,0.0,-4000.0,-39.307694,-1407.0
t893,1698.166758317707,0.0,-452.89531536434725,0.0,0.0,0.0,0.0,9130.604442034215,-70.8758849875745,-10305.0,5260.28396410378,2844.888668918008,-0.0,0.0,0.0,0.0,0.0,-5130.604442034214,-31.568190987574496,-2943.0,6010.54405760112,624.2453234376752,-1190.481687038796,0.0,0.0,0.0,0.0,-4000.0,-39.307694,-1405.0
t894,1789.367211396799,0.0,-947.7572982467991,0.0,0.0,0.0,0.0,9900.0,-75.60991315,-10666.0,5547.939650159825,3434.3625689901755,-0.0,0.0,0.0,0.0,0.0,-5900.0,-36.30221915,-3046.0,5130.523281397112,362.7844126028878,-0.0,0.0,0.0,0.0,0.0,-4000.0,-39.307694,-1454.0
t895,3093.1959109719605,0.0,-0.0,0.0,0.0,0.0,0.0,8582.393812381733,-65.58972335369427,-11610.0,6732.867117071494,1717.6288759870192,-0.0,0.0,0.0,0.0,0.0,-5103.097052795077,-31.398940263438305,-3316.0,5096.487542676912,0.0,-0.0,0.0,0.0,0.0,0.0,-3479.296759586656,-34.19078309025596,-1583.0
t896,5136.761618855311,0.0,-0.0,0.0,0.0,0.0,0.0,7917.365092732542,-56.12671158785309,-12998.0,5683.629532666206,3964.6726864837947,-0.0,0.0,0.0,0.0,0.0,-5900.0,-36.30221915,-3712.0,2330.6298133398323,1478.5597718305612,-0.0,0.0,0.0,0.0,0.0,-2017.3650927325411,-19.824492437853085,-1772.0
t897,7127.971511082145,0.0,-0.0,0.0,0.0,0.0,0.0,6890.059951471377,-46.031462553522935,-13972.0,7296.472123601708,2629.8300955482937,-0.0,0.0,0.0,0.0,0.0,-5900.0,-36.30221915,-3990.0,2075.3034652868164,829.4857295880834,-0.0,0.0,0.0,0.0,0.0,-990.0599514713772,-9.729243403522936,-1905.0
t898,8789.846433856705,0.0,-0.0,0.0,0.0,0.0,0.0,6006.191765453052,-40.03819930975433,-14756.0,7685.9949704479695,1726.962531069579,-0.0,0.0,0.0,0.0,0.0,-5167.164360332318,-31.793141185229384,-4214.0,2859.2724632452573,0.0,-0.0,0.0,0.0,0.0,0.0,-839.0274051207327,-8.245058124524949,-2012.0
t899,10200.075662024141,0.0,-885.2420986285504,0.0,0.0,0.0,0.0,6289.294220276054,-40.127783671644934,-15564.0,11724.55769856208,0.0,-1343.2554794120806,0.0,0.0,0.0,0.0,-5900.0,-36.30221915,-4445.0,2515.1197847976987,0.0,-0.0,0.0,0.0,0.0,0.0,-389.29422027605375,-3.8255645216449294,-2122.0
t900,10686.478078445962,0.0,-1668.4875108543324,0.0,0.0,0.0,0.0,7211.196681036369,-49.187248627998294,-16180.0,13167.372340078226,0.0,-2610.0701209282233,0.0,0.0,0.0,0.0,-5900.0,-36.30221915,-4621.0,3530.0817105143665,0.0,-0.0,0.0,0.0,0.0,0.0,-1311.1966810363683,-12.885029477998291,-2206.0
t901,10823.2787580646,0.0,-2194.6099131499996,0.0,0.0,0.0,0.0,7995.222970077798,-56.89181499239731,-16567.0,16479.939135615637,0.0,-5811.636916465639,0.0,0.0,0.0,0.0,-5900.0,-36.30221915,-4732.0,2922.1431011650357,1452.669464755159,-0.0,0.0,0.0,0.0,0.0,-2095.222970077798,-20.58959584239731,-2259.0
t902,9663.006327225045,0.0,-2081.3400599310326,0.0,0.0,0.0,0.0,9064.735566162393,-67.40183345640703,-16579.0,16482.939135615637,0.0,-5811.636916465639,0.0,0.0,0.0,0.0,-5900.0,-36.30221915,-4735.0,4278.876979611687,1177.9582008571144,-0.0,0.0,0.0,0.0,0.0,-3164.7355661623938,-31.09961430640703,-2261.0
t903,7067.171209029417,0.0,-700.5612958794193,0.0,0.0,0.0,0.0,9900.0,-75.60991315,-16190.999999999998,16371.939135615637,0.0,-5811.636916465639,0.0,0.0,0.0,0.0,-5900.0,-36.30221915,-4624.0,6038.042918297662,208.26477570233658,-0.0,0.0,0.0,0.0,0.0,-4000.0,-39.307694,-2207.0
t904,5766.267560686781,0.0,-0.0,0.0,0.0,0.0,0.0,9742.372483198984,-74.64004388576598,-15434.0,10185.70483308475,0.0,-0.0,0.0,0.0,0.0,0.0,-5742.372483198985,-35.33234988576597,-4408.0,6674.040141798136,0.0,-529.7324477981354,0.0,0.0,0.0,0.0,-4000.0,-39.307694,-2105.0
t905,5670.438260000918,0.0,-0.0,0.0,0.0,0.0,0.0,9263.253805710434,-71.69206571135113,-14862.0,6591.352791190392,2948.2853862313927,-0.0,0.0,0.0,0.0,0.0,-5263.253805710434,-32.384371711351136,-4244.0,6752.46174822598,448.3655438163419,-1135.5195980423225,0.0,0.0,0.0,0.0,-4000.0,-39.307694,-2025.9999999999998
t906,5624.838033461371,2194.6099131499996,-0.0,0.0,0.0,0.0,0.0,6853.416587095575,-56.86453370694722,-14616.0,4102.841969578657,2942.131457223865,-0.0,0.0,0.0,0.0,0.0,-2853.416587095575,-17.556839706947223,-4174.0,6635.734573554781,605.650065460845,-1209.0769450156263,0.0,0.0,0.0,0.0,-4000.0,-39.307694,-1993.0
t907,3981.5409807584797,2194.6099131499996,-0.0,0.0,0.0,0.0,0.0,8132.584254202008,-64.73514811048824,-14244.0,2582.9920054407803,5643.019702871715,-0.0,0.0,0.0,0.0,0.0,-4132.584254202008,-25.427454110488238,-4067.9999999999995,6283.44261704868,756.2960437138951,-1058.4309667625762,0.0,0.0,0.0,0.0,-4000.0,-39.307694,-1942.0
t908,3628.56144939681,2194.6099131499996,-0.0,0.0,0.0,0.0,0.0,8129.545085808242,-64.71644835505361,-13888.0,3021.6424452027672,5100.31139496053,-0.0,0.0,0.0,0.0,0.0,-4129.545085808243,-25.408754355053627,-3967.0,5753.186218117553,996.9242431794589,-817.8027672970123,0.0,0.0,0.0,0.0,-4000.0,-39.307694,-1893.0
t909,3628.56144939681,2194.6099131499996,-0.0,0.0,0.0,0.0,0.0,8022.888838611728,-64.06020115853761,-13782.0,4434.008949434034,3550.6323963362306,-0.0,0.0,0.0,0.0,0.0,-4022.888838611728,-24.752507158537615,-3937.0,7395.217477587607,168.9086134444313,-1645.81839703204,0.0,0.0,0.0,0.0,-4000.0,-39.307694,-1879.0
t910,3628.56144939681,455.48305149686894,-0.0,0.0,0.0,0.0,0.0,9322.009081239445,-72.05358213312618,-13334.0,5018.316776091613,4144.438193280958,-0.0,0.0,0.0,0.0,0.0,-5322.009081239445,-32.745888133126186,-3808.0,7672.034704476471,0.0,-1814.7270104764712,0.0,0.0,0.0,0.0,-4000.0,-39.307694,-1818.0
t911,3628.56144939681,1155.1287748031277,-0.0,0.0,0.0,0.0,0.0,7479.02361858479,-60.713842784727284,-12202.0,6985.429767369516,0.0,-0.0,0.0,0.0,0.0,0.0,-3479.0236185847893,-21.406148784727293,-3485.0,7518.034704476471,0.0,-1814.7270104764712,0.0,0.0,0.0,0.0,-4000.0,-39.307694,-1664.0
t912,3628.56144939681,0.0,-0.0,0.0,0.0,0.0,0.0,7451.986033329403,-60.5474827262141,-11020.0,5347.8140697630015,1272.4117522926158,-0.0,0.0,0.0,0.0,0.0,-3451.9860333294037,-21.2397887262141,-3147.0,5445.711038385976,955.6618330452476,-859.0651774312237,0.0,0.0,0.0,0.0,-4000.0,-39.307694,-1503.0
t913,3628.56144939681,0.0,-0.0,0.0,0.0,0.0,0.0,6539.37078609129,-54.93223548810064,-10113.0,5442.9953275793905,0.0,-0.0,0.0,0.0,0.0,0.0,-2539.3707860912896,-15.62454148810064,-2888.0,3602.5806835235285,1814.7270104764712,-0.0,0.0,0.0,0.0,0.0,-4000.0,-39.307694,-1378.0
t914,3434.2982139422957,0.0,-0.0,0.0,0.0,0.0,0.0,6077.793977058336,-52.09219100063081,-9460.0,4792.578474058967,0.0,-0.0,0.0,0.0,0.0,0.0,-2077.7939770583357,-12.784497000630811,-2702.0,6029.764983949347,557.1348602635616,-1257.5921502129097,0.0,0.0,0.0,0.0,-4000.0,-39.307694,-1290.0
t915,3244.363826030597,0.0,-0.0,0.0,0.0,0.0,0.0,5851.33498122508,-50.69880725567695,-9045.0,4445.726094480756,0.0,-0.0,0.0,0.0,0.0,0.0,-1851.3349812250794,-11.391113255676945,-2583.0,7087.034704476471,0.0,-1814.7270104764712,0.0,0.0,0.0,0.0,-4000.0,-39.307694,-1233.0
t916,922.0844984166386,0.0,-0.0,0.0,0.0,0.0,0.0,7931.067510290251,-62.15200870688979,-8791.0,7639.2434216440015,0.0,-805.1369290959276,0.0,0.0,0.0,0.0,-4296.66943568884,-26.437056859234424,-2511.0,4868.113026449066,0.0,-0.0,0.0,0.0,0.0,0.0,-3634.3980746014113,-35.714951847655364,-1198.0
t917,922.0844984166386,0.0,-0.0,0.0,0.0,0.0,0.0,7913.3569357895185,-58.441434206157,-8777.0,7845.655357576909,0.0,-48.04336607239335,0.0,0.0,0.0,0.0,-5259.252241094122,-32.35975041039448,-2506.0,3876.186378491159,0.0,-0.0,0.0,0.0,0.0,0.0,-2654.1046946953966,-26.08168379576252,-1196.0
t918,2179.6892848838365,0.0,-0.0,0.0,0.0,0.0,0.0,6963.854765936809,-57.54405082064576,-9086.0,5577.091122757455,0.0,-0.0,0.0,0.0,0.0,0.0,-2963.8547659368087,-18.23635682064576,-2595.0,4603.437314908916,674.8703790910835,-0.0,0.0,0.0,0.0,0.0,-4000.0,-39.307694,-1239.0
t919,3419.3398878477865,0.0,-0.0,0.0,0.0,0.0,0.0,6473.238413782929,-52.57830163071621,-9840.0,5502.180070757874,329.4833784221818,-0.0,0.0,0.0,0.0,0.0,-3003.1850960436846,-18.478353136371467,-2810.0,3031.426255757117,1814.7270104764712,-0.0,0.0,0.0,0.0,0.0,-3470.053317739244,-34.099948494344744,-1342.0
t920,5336.238299787953,0.0,-0.0,0.0,0.0,0.0,0.0,5463.7881938481705,-43.026493636126084,-10757.0,5600.2404602501365,392.6484234082851,-0.0,0.0,0.0,0.0,0.0,-2903.026796376997,-17.862087281423758,-3072.0,2238.198793349405,1814.7270104764712,-0.0,0.0,0.0,0.0,0.0,-2560.761397471174,-25.164406354702322,-1467.0
t921,6302.223613111638,0.0,-0.0,0.0,0.0,0.0,0.0,5024.819307922687,-37.042921034326206,-11290.0,6603.19186688788,0.0,-0.0,0.0,0.0,0.0,0.0,-3357.533238510285,-20.658628377594844,-3225.0,2018.2724067770162,1205.3979552921173,-0.0,0.0,0.0,0.0,0.0,-1667.2860694124017,-16.38429265673136,-1540.0
t922,7983.364022929271,0.0,-0.0,0.0,0.0,0.0,0.0,3702.437416918605,-24.80143984787743,-11661.0,7594.51603528848,0.0,-1091.6658853714102,0.0,0.0,0.0,0.0,-3152.4533613098793,-19.39678860719074,-3331.0,2145.388706849412,0.0,-0.0,0.0,0.0,0.0,0.0,-549.9840556087253,-5.4046512406866904,-1590.0
t923,9655.372329379286,0.0,-2194.6099131499996,0.0,0.0,0.0,0.0,4591.5434998035,-29.30591603278704,-12023.0,9025.91081617186,0.0,-1260.904720368831,0.0,0.0,0.0,0.0,-4304.520730566294,-26.48536523673487,-3434.0,1928.8433200332572,0.0,-0.0,0.0,0.0,0.0,0.0,-287.0227692372052,-2.8205507960521685,-1639.0
t924,9895.19574303171,0.0,-1933.6966907570115,0.0,0.0,0.0,0.0,4348.986769036996,-37.48582131169747,-12273.0,9659.085695322094,0.0,-4714.968427969324,0.0,0.0,0.0,0.0,-1429.3227608947889,-8.794506457980622,-3506.0,4621.355322995923,0.0,-0.0,0.0,0.0,0.0,0.0,-2919.6640081422074,-28.691314853716847,-1673.0
t925,10672.088491483233,0.0,-2194.6099131499996,0.0,0.0,0.0,0.0,3982.8601685119193,-35.33874684515366,-12425.0,10334.549150263165,0.0,-5744.7504569659395,0.0,0.0,0.0,0.0,-1034.4339057813138,-6.364787515909103,-3549.0,4671.4002220598495,0.0,-0.0,0.0,0.0,0.0,0.0,-2948.4262627306052,-28.973959329244558,-1694.0
t926,9697.594761360346,0.0,-1630.0994198313967,0.0,0.0,0.0,0.0,4618.858837461803,-42.35417899075297,-12644.0,10253.791890316947,0.0,-5811.636916465639,0.0,0.0,0.0,0.0,-826.0722188138318,-5.082755037475673,-3611.0,5554.058042601249,0.0,-0.0,0.0,0.0,0.0,0.0,-3792.7866186479714,-37.27142395327729,-1724.0
t927,9275.370441549736,0.0,-1342.0205977587957,0.0,0.0,0.0,0.0,4833.083746605596,-44.43359039653889,-12722.0,10282.846559467775,0.0,-5811.636916465639,0.0,0.0,0.0,0.0,-833.0837466055966,-5.125896396538887,-3633.0,7589.03470447647,0.0,-1814.7270104764712,0.0,0.0,0.0,0.0,-4000.0,-39.307694,-1735.0
t928,8425.85511009079,0.0,-817.7107422596596,0.0,0.0,0.0,0.0,5258.90929244417,-47.053660275301645,-12820.0,10739.292175185112,0.0,-5811.636916465639,0.0,0.0,0.0,0.0,-1258.9092924441704,-7.7459662753016465,-3661.0,6428.643626863911,586.6955388062797,-1228.0314716701914,0.0,0.0,0.0,0.0,-4000.0,-39.307694,-1748.0
t929,6459.978677052593,0.0,-2161.6519183908617,0.0,0.0,0.0,0.0,8690.843311932858,-68.17007059459296,-12921.0,8409.705688527452,0.0,-0.0,0.0,0.0,0.0,0.0,-4690.84331193286,-28.862376594592966,-3690.0,7430.182324562355,92.92618995705837,-1721.8008205194128,0.0,0.0,0.0,0.0,-4000.0,-39.307694,-1762.0
t930,6667.656898784384,0.0,-0.0,0.0,0.0,0.0,0.0,6270.621745761615,-53.27864454599893,-12885.0,5964.592696307614,0.0,-0.0,0.0,0.0,0.0,0.0,-2270.621745761614,-13.970950545998932,-3680.0,6610.975921406913,500.0293915347789,-1314.6976189416923,0.0,0.0,0.0,0.0,-4000.0,-39.307694,-1757.0
t931,5711.686291003007,0.0,-0.0,0.0,0.0,0.0,0.0,6859.213913178847,-56.900204181855514,-12514.0,2507.1739647524737,3943.6324586082283,-0.0,0.0,0.0,0.0,0.0,-2859.2139131788467,-17.59251018185552,-3574.0,6631.222752587386,464.90597594454266,-1349.8210345319285,0.0,0.0,0.0,0.0,-4000.0,-39.307694,-1707.0
t932,4515.9470172993615,0.0,-0.0,0.0,0.0,0.0,0.0,7613.594831188965,-61.541848488326956,-12068.0,5177.384819895235,1904.4441657820573,-0.0,0.0,0.0,0.0,0.0,-3613.5948311889647,-22.234154488326958,-3446.0,4214.674769079542,1642.179967698464,-172.54704277800715,0.0,0.0,0.0,0.0,-4000.0,-39.307694,-1645.0
t933,4512.569222740876,0.0,-0.0,0.0,0.0,0.0,0.0,7542.535402876386,-61.10462561726307,-11994.0,6270.393880096443,719.9384543972058,-0.0,0.0,0.0,0.0,0.0,-3542.535402876386,-21.79693161726307,-3426.0,6919.206139849314,284.914282313578,-1529.8127281628933,0.0,0.0,0.0,0.0,-4000.0,-39.307694,-1635.0
t934,4512.569222740876,2194.6099131499996,-0.0,0.0,0.0,0.0,0.0,4902.123254580853,-31.30239047173053,-11578.0,2114.4444207292227,5811.636916465639,-0.0,0.0,0.0,0.0,0.0,-4591.828192560038,-28.253144634824217,-3306.0,77.61729738125071,1814.7270104764712,-0.0,0.0,0.0,0.0,0.0,-310.29506202081575,-3.049245836906312,-1579.0
t935,4512.569222740876,0.0,-0.0,0.0,0.0,0.0,0.0,6108.713211791148,-52.28243453202417,-10569.0,2724.2840583690704,2415.403893954102,-0.0,0.0,0.0,0.0,0.0,-2108.713211791148,-12.974740532024173,-3018.0,7295.034704476471,0.0,-1814.7270104764712,0.0,0.0,0.0,0.0,-4000.0,-39.307694,-1441.0
t936,4512.569222740876,0.0,-0.0,0.0,0.0,0.0,0.0,5039.132166792124,-45.70138953300034,-9506.0,2130.716725246789,1629.8091370783347,-0.0,0.0,0.0,0.0,0.0,-1039.1321667921238,-6.393695533000344,-2715.0,7150.03470447647,0.0,-1814.7270104764712,0.0,0.0,0.0,0.0,-4000.0,-39.307694,-1296.0
t937,3336.114159038962,0.0,-0.0,0.0,0.0,0.0,0.0,5420.936441076662,-48.05060011562475,-8709.0,3917.6793471922865,0.0,-0.0,0.0,0.0,0.0,0.0,-1420.9364410766618,-8.742906115624752,-2488.0,3411.580683523529,1814.7270104764712,-0.0,0.0,0.0,0.0,0.0,-4000.0,-39.307694,-1187.0
t938,1546.3144173234632,0.0,-0.0,0.0,0.0,0.0,0.0,6755.950414969887,-56.26483229335089,-8246.0,8694.702004802022,0.0,-3566.794451538783,0.0,0.0,0.0,0.0,-2755.9504149698873,-16.957138293350894,-2355.0,5719.411506549292,629.3115989635894,-1185.415411512882,0.0,0.0,0.0,0.0,-4000.0,-39.307694,-1124.0
t939,1546.3144173234632,0.0,-535.9680401469957,0.0,0.0,0.0,0.0,6999.416481984741,-57.76285916120882,-7952.0,11100.50856361159,0.0,-5811.636916465639,0.0,0.0,0.0,0.0,-2999.416481984741,-18.45516516120883,-2271.0,6938.034704476471,0.0,-1814.7270104764712,0.0,0.0,0.0,0.0,-4000.0,-39.307694,-1084.0
t940,1546.3144173234632,0.0,-1689.7862993538497,0.0,0.0,0.0,0.0,8026.554638557226,-64.08275652683956,-7819.0,8497.641777237823,0.0,-2213.312076153758,0.0,0.0,0.0,0.0,-4026.5546385572256,-24.77506252683957,-2233.0,5140.967383369662,889.5336605534046,-925.1933499230665,0.0,0.0,0.0,0.0,-4000.0,-39.307694,-1066.0
t941,1546.3144173234632,0.0,-367.12126677278314,0.0,0.0,0.0,0.0,6775.1900617210995,-56.38321227177989,-7898.0,10859.902496458517,0.0,-5811.636916465639,0.0,0.0,0.0,0.0,-2775.190061721099,-17.07551827177989,-2256.0,5382.578321798001,774.2281913392355,-1040.4988191372358,0.0,0.0,0.0,0.0,-4000.0,-39.307694,-1077.0
